Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering
4932.YPR188C,0.15496405078782316,0.023076437480891214,0.0003271975154695019,0.5292688851105174,0.3239233833679947
4932.YMR217W,0.19137218907755854,0.029319327901744963,0.0005104594117613662,0.5381132696740204,0.32100015987210234
4932.YJL044C,0.020192748967416248,0.00158730283924378,7.857542627062645e-06,0.47434874102024527,0.3232708767059912
4932.YDR438W,0.017133241548110755,0.0016752269476220003,1.5517436586964e-05,0.4715429560701147,0.1776061776061776
4932.YPR196W,0.0494110448217837,0.0055958786949632045,9.405563154017391e-05,0.49832291507851806,0.27313808818721996
4932.YOR079C,0.018357044515832952,0.0011843138374199042,1.050586214060556e-05,0.47932248130224375,0.1830532212885154
4932.YJR074W,0.10065779409515069,0.014599992663842038,0.00024170651452989672,0.5093898542819294,0.2407600172100318
4932.YOR203W,0.002753556677374943,0.0003651075039950872,7.334881886567212e-06,0.420088683246578,0.33986928104575165
4932.YLR267W,0.020192748967416248,0.0017160832150192099,4.4605302470465027e-05,0.478515482029134,0.22148970622253064
4932.YDR014W,0.025852837693131406,0.0027008354369297966,3.31365449066737e-05,0.4838279920065132,0.44850662158354465
4932.YLR270W,0.06669726174085973,0.006761185507408031,0.00017990305616991968,0.5039315448658649,0.26143625434988926
4932.YOR135C,0.004895211870888787,0.0004019930538317143,2.6431681301020037e-05,0.42686430716990986,0.36088709677419356
4932.YBR020W,0.17791035643261435,0.022278647116471133,0.0008232742095662586,0.53709637663298,0.2072670981185521
4932.YIL058W,0.0009178522257916476,1.996826797471949e-06,4.0412055223826416e-07,0.3324010983423167,0.26666666666666666
4932.YPL207W,0.06715618785375554,0.00955267353957096,8.221368489596552e-05,0.5007660487206986,0.40928428037985876
4932.YCR007C,0.013155881903013616,0.0011266134984647092,3.1078560506399625e-05,0.47290747305215947,0.199452804377565
4932.YGR026W,0.015909438580388558,0.0022159040395299287,7.612469931863002e-06,0.47372998043336473,0.256908140403286
4932.YDR498C,0.059201468563561274,0.006881661590188997,7.479400492884729e-05,0.49847491230745766,0.24292083383540186
4932.YBR165W,0.0096374483708123,0.001194020606405396,2.6275589430449794e-06,0.4686693432750215,0.24065540194572452
4932.YGR116W,0.11947376472387947,0.016936139402806166,0.0003042675420035432,0.5156989586620385,0.26926360024951573
4932.YGL068W,0.13400642496558055,0.021854962403671345,0.0001319905662653003,0.5204617834394905,0.353440313111546
4932.YFL017W-A,0.09469175462750498,0.013948860524771015,0.00036859299095804213,0.5067834715869447,0.34465235189861504
4932.YPL259C,0.0699097445311305,0.009546547725475068,0.00011930959706004328,0.49919816723940436,0.2508157702790894
4932.YDR265W,0.03747896588649228,0.0038987722973970185,6.129069438894514e-05,0.4912452092883445,0.2450317832050853
4932.YCL029C,0.0481872418540615,0.005661562245056877,4.3757018482187055e-05,0.49503975766755015,0.28609847335961985
4932.YPR161C,0.07511090714394983,0.010570034065430868,6.641468727605377e-05,0.5,0.30751070285548027
4932.YBR129C,0.04252715312834634,0.00524312605618265,4.8994085491425495e-05,0.4939922919972795,0.23281302755629432
4932.YGR232W,0.17316811993269085,0.025153972210648752,0.00029691533147247964,0.5344616139318126,0.281228032355119
4932.YGR115C,0.002753556677374943,7.016500659086637e-06,9.635941188172368e-06,0.34141118713114327,0.22875816993464052
4932.YLR126C,0.10126969557901179,0.014730851410608706,0.00016253840544529376,0.5087159533073929,0.36266574036409177
4932.YAR020C,0.04971699556371425,0.0011502507291523292,0.0007834711787676221,0.48962624522507675,0.410693257359924
4932.YKL034W,0.040691448676763046,0.003369452560918322,0.00023303431321100725,0.48966292134831463,0.17420910767484749
4932.YIL169C,0.11962674009484474,0.017917300920670242,0.0005792305393735917,0.5219578409453849,0.32994619659365165
4932.YOR027W,0.17974606088419767,0.026564199482321763,0.0005162583752642071,0.5389562206282463,0.25337344593859873
4932.YER130C,0.12543980419152517,0.020178476613332403,0.00019313707325170604,0.5183158896289248,0.34380416331635844
4932.YKL056C,0.1265106317882821,0.02260074991198662,0.00012065907147720686,0.5186860271363961,0.37584723804058545
4932.YJL156C,0.019427872112589874,0.0019842881743570816,7.529875870855617e-06,0.47510720255832545,0.3550806149231346
