Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under
6183.G4VHZ6,379,0.0554089709762533,0.3324538258575198,0.337730870712401,0.3298153034300791,0.0606860158311345,0.0184696569920844,0.0633245382585752,0.0554089709762532,0.0237467018469656,0.0527704485488126,0.0263852242744063,0.0897097625329815,0.050131926121372,0.0897097625329815,0.0263852242744063,0.0448548812664907,0.0554089709762532,0.0184696569920844,0.0817941952506596,0.0712401055408971,0.0422163588390501,0.0976253298153034,0.0,0.0316622691292876,8.5558,93,192,128,31,207,172,105,60,45,1,1,0.263951622331098,0.3154194095155505,472.12688817354285,0.4114399122696173,0.0933694181326116,0.0066409500287923,0.0001769159559695,0.5119276428251952,0.3154194095155505,1,1
6183.G4VI16,347,0.0547550432276657,0.2997118155619596,0.3746397694524496,0.3256484149855908,0.0835734870317002,0.0259365994236311,0.0288184438040345,0.0432276657060518,0.0374639769452449,0.1123919308357348,0.0288184438040345,0.0778097982708933,0.0576368876080691,0.0806916426512968,0.0144092219020172,0.0461095100864553,0.0605187319884726,0.0432276657060518,0.0345821325648415,0.069164265129683,0.063400576368876,0.0749279538904899,0.0,0.0172910662824207,8.7356,123,196,110,29,203,144,67,42,25,1,1,0.2624650978849069,0.2811050030760681,511.9867790110507,0.4191907315767831,0.1040257104194858,0.0075553062693708,0.0001910331801532,0.5154942963028555,0.2811050030760681,1,1
6183.G4VI89,76,0.0526315789473684,0.3421052631578948,0.3684210526315789,0.2894736842105263,0.0657894736842105,0.0,0.0789473684210526,0.0526315789473684,0.0263157894736842,0.0657894736842105,0.0131578947368421,0.0789473684210526,0.0921052631578947,0.0789473684210526,0.0394736842105263,0.0789473684210526,0.0131578947368421,0.0263157894736842,0.0789473684210526,0.0394736842105263,0.0131578947368421,0.131578947368421,0.0,0.0263157894736842,10.0446,14,37,27,5,40,36,24,14,10,1,1,0.269168783066591,0.3151013126035427,474.7452491054596,0.4387768843142571,0.0948071718538565,0.0078483773320467,0.00015389717851,0.5068010426824536,0.3151013126035427,1,1
6183.G4VI93,219,0.1050228310502283,0.3607305936073059,0.3607305936073059,0.2785388127853881,0.0730593607305936,0.0136986301369863,0.045662100456621,0.0639269406392694,0.0684931506849315,0.0867579908675799,0.0136986301369863,0.0547945205479452,0.0502283105022831,0.1141552511415525,0.0365296803652968,0.0319634703196347,0.0365296803652968,0.0136986301369863,0.0593607305936073,0.1095890410958904,0.0547945205479452,0.0365296803652968,0.0,0.0365296803652968,7.2138,74,107,61,26,122,97,51,27,24,1,1,0.2523663495308569,0.3341409133166183,261.3282264768885,0.3623485225636037,0.0390730717185385,0.0026957710132366,0.0001051191279406,0.4802555111147875,0.3341409133166183,1,1
6183.G4VIB2,357,0.0644257703081232,0.3977591036414565,0.3109243697478991,0.2913165266106442,0.0700280112044818,0.0196078431372549,0.0448179271708683,0.0644257703081232,0.0224089635854341,0.0392156862745098,0.0364145658263305,0.0672268907563025,0.0616246498599439,0.1260504201680672,0.0280112044817927,0.042016806722689,0.042016806722689,0.0364145658263305,0.072829131652661,0.0812324929971988,0.042016806722689,0.0616246498599439,0.011204481792717,0.0308123249299719,9.2687,90,158,116,36,185,172,100,61,39,1,1,0.2852417245792428,0.2556381705317875,509.1243042641064,0.3726327513879285,0.1033491204330176,0.0091726598468533,0.0002583961388397,0.5146093080757211,0.2556381705317875,1,1
6183.G4VIB9,178,0.0898876404494382,0.3539325842696629,0.3202247191011236,0.3258426966292134,0.0505617977528089,0.0505617977528089,0.0561797752808988,0.0898876404494382,0.0505617977528089,0.0337078651685393,0.0561797752808988,0.0280898876404494,0.0786516853932584,0.1179775280898876,0.0168539325842696,0.0337078651685393,0.0842696629213483,0.0168539325842696,0.0617977528089887,0.0337078651685393,0.0617977528089887,0.0393258426966292,0.0,0.0393258426966292,7.18,41,79,42,26,91,87,61,35,26,1,1,0.2992432975252783,0.2908823540197513,354.8412974036568,0.3483273366532902,0.0625,0.0059693854494551,3.419811843864997e-05,0.4983748838963276,0.2908823540197513,1,1
6183.G4VIG3,837,0.090800477897252,0.3381123058542413,0.3452807646356033,0.3166069295101553,0.05973715651135,0.020310633213859,0.056152927120669,0.069295101553166,0.037037037037037,0.05973715651135,0.021505376344086,0.068100358422939,0.058542413381123,0.091995221027479,0.02389486260454,0.054958183990442,0.041816009557945,0.033452807646356,0.05973715651135,0.074074074074074,0.060931899641577,0.054958183990442,0.013142174432497,0.040621266427718,6.7689,230,404,230,94,428,409,222,117,105,1,1,0.2593199421439059,0.2273947794815959,587.7483959389913,0.3788742603809181,0.1246617050067659,0.0093687149928206,0.000456802356501,0.5195955220923666,0.2273947794815959,1,1
6183.G4VIK7,306,0.0620915032679738,0.4215686274509803,0.3333333333333333,0.2450980392156863,0.0522875816993464,0.0130718954248366,0.0686274509803921,0.0816993464052287,0.0294117647058823,0.0392156862745098,0.0196078431372549,0.0457516339869281,0.0555555555555555,0.1895424836601307,0.0163398692810457,0.0490196078431372,0.0359477124183006,0.0359477124183006,0.0457516339869281,0.0849673202614379,0.0424836601307189,0.0620915032679738,0.0065359477124183,0.0261437908496732,4.6298,71,137,107,25,158,148,83,37,46,1,1,0.3210924339493575,0.3086814020376767,651.8392523368815,0.4538473136348578,0.1418301759133965,0.0144474964877701,0.0001842878884378,0.5252922782096678,0.3086814020376767,1,1
6183.G4VIK8,69,0.0434782608695652,0.2753623188405797,0.4927536231884057,0.2318840579710145,0.0434782608695652,0.0144927536231884,0.0144927536231884,0.0289855072463768,0.0289855072463768,0.0434782608695652,0.072463768115942,0.0144927536231884,0.1884057971014492,0.0289855072463768,0.0289855072463768,0.1159420289855072,0.0869565217391304,0.0579710144927536,0.0869565217391304,0.0434782608695652,0.0289855072463768,0.0579710144927536,0.0,0.0144927536231884,11.8464,12,31,10,8,25,44,27,24,3,1,1,0.3039239972196769,0.4044142826790646,403.5205879085159,0.4518789952216038,0.0756935047361299,0.0070688077160391,5.414685858342774e-05,0.5012167574839718,0.4044142826790646,1,1
6183.G4VIL3,159,0.0943396226415094,0.3081761006289308,0.3647798742138364,0.3270440251572327,0.0566037735849056,0.0062893081761006,0.0566037735849056,0.0251572327044025,0.0314465408805031,0.1132075471698113,0.0251572327044025,0.0566037735849056,0.0314465408805031,0.0691823899371069,0.0251572327044025,0.0377358490566037,0.0817610062893081,0.0251572327044025,0.1069182389937107,0.0440251572327044,0.0817610062893081,0.0628930817610062,0.0125786163522012,0.050314465408805,10.4187,48,86,39,19,90,69,39,26,13,1,1,0.3217158342647669,0.3492133035922362,508.51911336812697,0.4261651443957914,0.1036874154262517,0.0107541759920177,7.180060233225246e-05,0.5109654989971659,0.3492133035922362,1,1
6183.G4VIN1,467,0.0620985010706638,0.3404710920770878,0.3768736616702355,0.2826552462526767,0.0599571734475374,0.006423982869379,0.0578158458244111,0.0663811563169164,0.0278372591006423,0.0535331905781584,0.0235546038543897,0.0535331905781584,0.0835117773019272,0.0877944325481798,0.032119914346895,0.0556745182012847,0.0642398286937901,0.0342612419700214,0.0599571734475374,0.0620985010706638,0.0492505353319057,0.0877944325481798,0.0085653104925053,0.025695931477516,9.6004,108,232,135,40,237,230,136,78,58,1,1,0.3452985746376754,0.3652671394174107,547.9990647768667,0.4761698419689844,0.1140054127198917,0.0143816059613041,8.366623336617665e-05,0.5161315519450843,0.3652671394174107,1,1
6183.G4VIQ2,148,0.0743243243243243,0.3581081081081081,0.3986486486486487,0.2432432432432432,0.0405405405405405,0.0135135135135135,0.0337837837837837,0.0608108108108108,0.027027027027027,0.0337837837837837,0.027027027027027,0.0067567567567567,0.0945945945945946,0.1013513513513513,0.0202702702702702,0.0608108108108108,0.081081081081081,0.0337837837837837,0.1013513513513513,0.0945945945945946,0.0472972972972973,0.0743243243243243,0.0135135135135135,0.0337837837837837,10.8532,34,71,33,15,66,82,47,33,14,1,1,0.2775539218211693,0.4274499924421827,255.49243698107685,0.4426143494118333,0.0377198917456021,0.0029403602113217,2.9726857530954967e-05,0.4784080721704107,0.4274499924421827,1,1
6183.G4VIU0,901,0.0710321864594894,0.3340732519422864,0.3895671476137625,0.2763596004439512,0.0499445061043285,0.0210876803551609,0.0610432852386237,0.0499445061043285,0.0321864594894561,0.0443951165371809,0.0166481687014428,0.0554938956714761,0.0610432852386237,0.1243063263041065,0.0144284128745837,0.0788013318534961,0.0432852386237513,0.0366259711431742,0.0588235294117647,0.1009988901220865,0.0632630410654827,0.048834628190899,0.0099889012208657,0.0288568257491675,8.2549,252,461,251,79,426,475,223,123,100,1,1,0.2424784546072268,0.4132763893282716,254.64845498264293,0.435920205132691,0.0368741542625169,0.0028286647335991,9.639554560904798e-06,0.4824555177894498,0.4132763893282716,1,1
6183.G4VIZ9,619,0.0840064620355412,0.3408723747980614,0.3618739903069466,0.2972536348949919,0.0533117932148626,0.0129240710823909,0.0694668820678513,0.0823909531502423,0.0565428109854604,0.0500807754442649,0.0258481421647819,0.0581583198707592,0.0743134087237479,0.0872374798061389,0.0193861066235864,0.0581583198707592,0.0387722132471728,0.0403877221324717,0.0581583198707592,0.0710823909531502,0.0500807754442649,0.0662358642972536,0.0064620355411954,0.0210016155088853,6.1157,147,291,164,68,291,328,192,98,94,1,1,0.2676165619258639,0.2944346202464795,464.409908312098,0.3808219226476175,0.0917625169147496,0.0069117738681508,0.0002204634071394,0.5080123262452702,0.293891883619297,1,1
6183.G4VJ11,526,0.0950570342205323,0.3631178707224334,0.3155893536121673,0.3212927756653992,0.0627376425855513,0.0133079847908745,0.0646387832699619,0.0703422053231939,0.0551330798479087,0.05893536121673,0.0304182509505703,0.0665399239543726,0.05893536121673,0.0893536121673003,0.0304182509505703,0.0361216730038022,0.0456273764258555,0.0475285171102661,0.0627376425855513,0.0513307984790874,0.053231939163498,0.0627376425855513,0.0038022813688212,0.0361216730038022,6.6062,126,236,148,66,276,250,151,80,71,1,1,0.286766434430112,0.3011317078761138,385.8630864103541,0.3429893954910328,0.0707036535859269,0.0057355050171337,8.647195102453559e-05,0.5016038638786646,0.3011317078761138,1,1
6183.G4VJB8,134,0.0820895522388059,0.2985074626865671,0.417910447761194,0.2835820895522388,0.044776119402985,0.0298507462686567,0.0970149253731343,0.0671641791044776,0.044776119402985,0.0373134328358208,0.0223880597014925,0.0746268656716417,0.1194029850746268,0.0597014925373134,0.0074626865671641,0.0223880597014925,0.0671641791044776,0.0522388059701492,0.0671641791044776,0.0746268656716417,0.0373134328358208,0.0373134328358208,0.0,0.0373134328358208,8.4728,30,60,29,14,59,75,50,28,22,1,1,0.2908500021286211,0.4607510168854935,392.1847164518583,0.5161982881845077,0.0733254397834912,0.0061729126319265,4.052526711547376e-05,0.4956280854519929,0.4607510168854935,1,1
6183.G4VJC0,327,0.1070336391437308,0.3119266055045872,0.3792048929663609,0.3088685015290519,0.0244648318042813,0.0030581039755351,0.0581039755351682,0.0489296636085626,0.0458715596330275,0.036697247706422,0.0244648318042813,0.0519877675840978,0.055045871559633,0.110091743119266,0.0152905198776758,0.0886850152905198,0.0581039755351682,0.0336391437308868,0.0795107033639143,0.0825688073394495,0.055045871559633,0.0672782874617737,0.018348623853211,0.0428134556574923,9.8619,66,155,83,43,155,172,87,52,35,1,1,0.2972639657927086,0.4101831380960237,288.15194906162,0.4225729034850555,0.0466847090663058,0.0046613797912092,3.201937769004793e-05,0.479487291397242,0.4086969673058208,1,1
6183.G4VJE6,238,0.088235294117647,0.2857142857142857,0.3949579831932773,0.319327731092437,0.042016806722689,0.0210084033613445,0.0672268907563025,0.0672268907563025,0.0546218487394958,0.0504201680672268,0.0378151260504201,0.0714285714285714,0.0588235294117647,0.0798319327731092,0.0378151260504201,0.0588235294117647,0.0756302521008403,0.0252100840336134,0.0336134453781512,0.0840336134453781,0.0504201680672268,0.0504201680672268,0.0084033613445378,0.0252100840336134,5.3082,59,119,58,30,123,115,63,31,32,1,1,0.2357387428427516,0.2913144730032775,288.62944083418506,0.3244702408353682,0.0446549391069012,0.0027460507265512,6.784382731380417e-05,0.4937649793696637,0.2913144730032775,1,1
6183.G4VJM1,143,0.1188811188811188,0.2657342657342658,0.3916083916083916,0.3426573426573426,0.0419580419580419,0.0209790209790209,0.0699300699300699,0.0419580419580419,0.0699300699300699,0.0769230769230769,0.0349650349650349,0.0839160839160839,0.0699300699300699,0.0629370629370629,0.0349650349650349,0.0699300699300699,0.0419580419580419,0.0419580419580419,0.0419580419580419,0.0629370629370629,0.0559440559440559,0.0279720279720279,0.0139860139860139,0.0349650349650349,7.3502,37,67,31,22,73,70,37,21,16,1,1,0.3204122156007945,0.2747705602144212,647.7485238195578,0.419134977889849,0.1406461434370771,0.0143145834444437,0.0003656026893958,0.525575671067579,0.2747705602144212,1,1
6183.G4VJN9,145,0.0758620689655172,0.3379310344827586,0.3517241379310345,0.3103448275862068,0.0344827586206896,0.0068965517241379,0.0344827586206896,0.0551724137931034,0.0482758620689655,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.1172413793103448,0.0827586206896551,0.0482758620689655,0.0275862068965517,0.0620689655172413,0.0206896551724137,0.096551724137931,0.0413793103448275,0.0482758620689655,0.0758620689655172,0.0,0.0275862068965517,11.148,29,58,38,16,76,69,49,36,13,1,1,0.3281450641864138,0.2997526960274969,651.341359272832,0.4541643441063748,0.1415764546684709,0.0143133256328407,0.0001698052727335,0.5261670560606787,0.2997526960274969,1,1
6183.G4VJP1,232,0.0905172413793103,0.3577586206896552,0.3189655172413793,0.3232758620689655,0.0387931034482758,0.0172413793103448,0.043103448275862,0.0775862068965517,0.0474137931034482,0.0344827586206896,0.0387931034482758,0.0775862068965517,0.0560344827586206,0.1206896551724138,0.021551724137931,0.0732758620689655,0.0560344827586206,0.0517241379310344,0.0474137931034482,0.0560344827586206,0.0344827586206896,0.0646551724137931,0.0172413793103448,0.0258620689655172,6.5818,42,97,70,30,121,111,61,33,28,1,1,0.279416349670344,0.3887147335423197,346.83601773736785,0.4281845286856047,0.0614005412719891,0.0046929000669616,5.966097431473622e-05,0.4905946389506969,0.3887147335423197,1,1
6183.G4VJP4,304,0.0559210526315789,0.3256578947368421,0.4375,0.2368421052631578,0.0328947368421052,0.0032894736842105,0.0526315789473684,0.1184210526315789,0.0361842105263157,0.0559210526315789,0.0625,0.0361842105263157,0.1480263157894736,0.0559210526315789,0.0164473684210526,0.0592105263157894,0.0230263157894736,0.0526315789473684,0.0493421052631578,0.0986842105263157,0.0427631578947368,0.0361842105263157,0.0,0.0197368421052631,9.7947,71,123,49,36,96,208,131,79,52,1,1,0.2864802627738216,0.4214936559569328,325.0400879265938,0.4859103210560758,0.0548883626522327,0.0049259303046919,8.478975357528063e-05,0.4934315233646867,0.4214936559569328,1,1
6183.G4VJS1,116,0.0517241379310344,0.3793103448275862,0.4310344827586207,0.1896551724137931,0.1810344827586207,0.0086206896551724,0.0948275862068965,0.0603448275862069,0.0344827586206896,0.0689655172413793,0.0,0.0258620689655172,0.0862068965517241,0.0862068965517241,0.043103448275862,0.043103448275862,0.0517241379310344,0.0,0.0086206896551724,0.0862068965517241,0.0344827586206896,0.0689655172413793,0.0,0.0172413793103448,4.1971,44,74,42,6,68,48,29,11,18,1,1,0.3253412829321413,0.4014076784559978,385.4648452106213,0.4290245344201562,0.0704499323410013,0.0069301402420505,7.38354225344751e-05,0.5026174664240146,0.4014076784559978,1,1
6183.G4VJT2,217,0.0691244239631336,0.3271889400921659,0.3456221198156682,0.3271889400921659,0.0599078341013824,0.0276497695852534,0.0414746543778801,0.0552995391705069,0.0414746543778801,0.0276497695852534,0.0276497695852534,0.0460829493087557,0.1382488479262673,0.1013824884792626,0.0276497695852534,0.0460829493087557,0.0460829493087557,0.032258064516129,0.0506912442396313,0.0460829493087557,0.0599078341013824,0.0967741935483871,0.0046082949308755,0.0230414746543778,10.4643,48,98,66,21,109,108,68,47,21,1,1,0.2900138372134443,0.2987494038388043,625.4209988504207,0.4565264780442143,0.1346414073071718,0.0116100625577419,0.0003732876853593,0.523785996306114,0.2987494038388043,1,1
6183.G4VJU5,488,0.0696721311475409,0.3381147540983606,0.3627049180327869,0.2991803278688525,0.040983606557377,0.0307377049180327,0.0573770491803278,0.055327868852459,0.0348360655737704,0.0368852459016393,0.0389344262295082,0.0778688524590164,0.0614754098360655,0.1434426229508196,0.0163934426229508,0.0635245901639344,0.0389344262295082,0.0327868852459016,0.0491803278688524,0.1045081967213114,0.0348360655737704,0.0471311475409836,0.0081967213114754,0.026639344262295,7.3416,121,222,151,53,245,243,128,73,55,1,1,0.2714131098627175,0.3674399120280672,223.9695331244245,0.3730629241063093,0.0286705006765899,0.0023640319623463,1.3608413992737162e-05,0.4799794568712497,0.3674399120280672,1,1
6183.G4VJV9,270,0.0592592592592592,0.3259259259259259,0.4,0.274074074074074,0.0259259259259259,0.0148148148148148,0.0814814814814814,0.0444444444444444,0.0296296296296296,0.0407407407407407,0.0148148148148148,0.074074074074074,0.0629629629629629,0.1222222222222222,0.0222222222222222,0.0814814814814814,0.0444444444444444,0.0555555555555555,0.0555555555555555,0.0888888888888888,0.0703703703703703,0.0407407407407407,0.0111111111111111,0.0185185185185185,6.4898,65,132,71,20,120,150,70,36,34,1,1,0.2797787289314717,0.2583099719663596,336.8144722378139,0.3669339994329843,0.057679296346414,0.0052960616072223,0.000330185198419,0.4967442700584752,0.2583099719663596,1,1
6183.G4VJW9,249,0.0963855421686747,0.3534136546184738,0.3694779116465863,0.2771084337349397,0.0522088353413654,0.0120481927710843,0.0481927710843373,0.0923694779116465,0.0481927710843373,0.0200803212851405,0.0441767068273092,0.0481927710843373,0.1285140562248996,0.0763052208835341,0.0160642570281124,0.0441767068273092,0.036144578313253,0.0522088353413654,0.0642570281124498,0.0923694779116465,0.036144578313253,0.0401606425702811,0.0,0.0481927710843373,9.9586,53,95,54,35,99,150,94,59,35,1,1,0.2791563064048237,0.5277180014022119,338.6727305928642,0.56938584655312,0.0594553450608931,0.0045044542914113,3.2925752449096846e-05,0.4883199520282438,0.5277180014022119,1,1
6183.G4VJX4,357,0.0476190476190476,0.4173669467787115,0.350140056022409,0.2324929971988795,0.0560224089635854,0.0056022408963585,0.0672268907563025,0.0980392156862745,0.0336134453781512,0.042016806722689,0.0140056022408963,0.0336134453781512,0.0756302521008403,0.1372549019607843,0.0280112044817927,0.0644257703081232,0.042016806722689,0.0364145658263305,0.0616246498599439,0.0588235294117647,0.0672268907563025,0.0644257703081232,0.0028011204481792,0.011204481792717,5.0478,82,167,104,22,163,194,113,54,59,1,1,0.3060901865732163,0.3765457768828383,253.5677648524809,0.4051962907686837,0.0361975642760487,0.0039173786895353,7.696444516710419e-05,0.4847762658741927,0.3765457768828383,1,1
6183.G4VK46,213,0.1267605633802817,0.3333333333333333,0.3192488262910798,0.3474178403755869,0.0422535211267605,0.0187793427230046,0.0798122065727699,0.0892018779342723,0.0422535211267605,0.0469483568075117,0.0328638497652582,0.0516431924882629,0.0892018779342723,0.056338028169014,0.028169014084507,0.0328638497652582,0.0422535211267605,0.028169014084507,0.0892018779342723,0.028169014084507,0.0469483568075117,0.0704225352112676,0.0140845070422535,0.0704225352112676,8.1159,39,87,47,34,103,110,81,45,36,1,1,0.3001707571095682,0.2847035802230599,340.7687051103467,0.3355331112303727,0.0590324763193504,0.0056777984016825,0.0001081978889297,0.4951662353998965,0.2847035802230599,1,1
6183.G4VK53,248,0.0725806451612903,0.3467741935483871,0.3669354838709677,0.2862903225806451,0.0685483870967741,0.0201612903225806,0.0362903225806451,0.0685483870967741,0.0443548387096774,0.0766129032258064,0.0201612903225806,0.0564516129032258,0.064516129032258,0.0887096774193548,0.032258064516129,0.0564516129032258,0.0685483870967741,0.0362903225806451,0.0524193548387096,0.064516129032258,0.064516129032258,0.0524193548387096,0.0040322580645161,0.0241935483870967,8.3387,73,126,66,23,133,115,60,34,26,1,1,0.2995894734085274,0.2908793894652833,405.1512950491867,0.3526133267763571,0.0757780784844384,0.0070513387324539,0.0001755504417127,0.5038305241372304,0.2908793894652833,1,1
6183.G4VK63,328,0.0548780487804878,0.399390243902439,0.3567073170731707,0.2439024390243902,0.1768292682926829,0.0091463414634146,0.0426829268292682,0.0335365853658536,0.0426829268292682,0.0579268292682926,0.0091463414634146,0.0670731707317073,0.0457317073170731,0.0548780487804878,0.0335365853658536,0.0548780487804878,0.0884146341463414,0.0457317073170731,0.0548780487804878,0.0670731707317073,0.0518292682926829,0.0518292682926829,0.0,0.0121951219512195,10.0317,119,197,115,21,195,133,61,36,25,1,1,0.2699951112197506,0.3867834062956014,379.5845777055056,0.4772729607544973,0.0693504736129905,0.0055712597472139,4.9586290911136505e-05,0.4987363332575152,0.3867834062956014,1,1
6183.G4VK64,226,0.0840707964601769,0.4424778761061946,0.2964601769911504,0.2610619469026549,0.1371681415929203,0.0088495575221238,0.0442477876106194,0.0486725663716814,0.0486725663716814,0.0619469026548672,0.0176991150442477,0.0575221238938053,0.079646017699115,0.0707964601769911,0.0398230088495575,0.0442477876106194,0.0265486725663716,0.0752212389380531,0.0707964601769911,0.0398230088495575,0.0530973451327433,0.0398230088495575,0.0,0.0353982300884955,10.3565,68,103,69,23,119,107,59,38,21,1,1,0.2703101319970667,0.3903911138923654,373.3248971983878,0.4776812927368301,0.06765899864682,0.0054406698581085,4.8464637672581367e-05,0.4983323948828235,0.3903911138923654,1,1
6183.G4VK88,218,0.036697247706422,0.4036697247706422,0.3761467889908257,0.2201834862385321,0.0871559633027523,0.0045871559633027,0.0871559633027523,0.091743119266055,0.0137614678899082,0.036697247706422,0.018348623853211,0.0642201834862385,0.0963302752293578,0.1055045871559633,0.0321100917431192,0.073394495412844,0.0275229357798165,0.0504587155963302,0.036697247706422,0.055045871559633,0.0504587155963302,0.0458715596330275,0.0045871559633027,0.018348623853211,4.7503,51,102,66,12,96,122,72,33,39,1,1,0.314425884607605,0.2529686900958466,319.1790607808394,0.2833080279745575,0.0529431664411366,0.006078143484677,6.636704770655883e-05,0.4955020409255354,0.2529686900958466,1,1
6183.G4VKA6,793,0.0693568726355611,0.3707440100882724,0.3165195460277428,0.3127364438839848,0.0832282471626734,0.030264817150063,0.0567465321563682,0.0643127364438839,0.0327868852459016,0.094577553593947,0.0214375788146279,0.0718789407313997,0.0416141235813367,0.0844892812105926,0.0353089533417402,0.0378310214375788,0.0277427490542244,0.0315258511979823,0.0718789407313997,0.0580075662042875,0.0504413619167717,0.0693568726355611,0.0126103404791929,0.0239596469104665,6.7235,251,403,245,72,449,344,203,107,96,1,1,0.2777121200241672,0.3532890779889064,390.74344153268703,0.4131858945645444,0.0717185385656292,0.0054543348500209,4.779752344150508e-05,0.5040477580113033,0.3532890779889064,1,1
6183.G4VKD1,209,0.1004784688995215,0.3062200956937799,0.2966507177033493,0.3971291866028708,0.1339712918660287,0.0239234449760765,0.0143540669856459,0.0239234449760765,0.0382775119617224,0.1196172248803827,0.0095693779904306,0.1483253588516746,0.0334928229665071,0.0861244019138756,0.0239234449760765,0.0239234449760765,0.0191387559808612,0.0143540669856459,0.0239234449760765,0.0861244019138756,0.0382775119617224,0.0765550239234449,0.0143540669856459,0.0478468899521531,8.5873,84,112,93,23,153,56,22,14,8,1,1,0.2960410674211976,0.2649997526833852,492.77600031454574,0.3446384470184945,0.0992050067658998,0.0091034505933035,0.0006528722157936,0.5115468276180876,0.2649997526833852,1,1
6183.G4VKD9,185,0.1081081081081081,0.3027027027027027,0.3675675675675676,0.3297297297297297,0.0486486486486486,0.027027027027027,0.0702702702702702,0.0648648648648648,0.0702702702702702,0.0756756756756756,0.0216216216216216,0.0702702702702702,0.0702702702702702,0.0756756756756756,0.0108108108108108,0.054054054054054,0.0486486486486486,0.0486486486486486,0.054054054054054,0.0486486486486486,0.027027027027027,0.0756756756756756,0.0108108108108108,0.027027027027027,6.4781,42,88,50,24,100,85,52,27,25,1,1,0.2895025651388787,0.2963130500340713,385.7232087647767,0.3486273060005231,0.0702807848443843,0.0059132011298496,0.0001083637944803,0.504286931738252,0.2963130500340713,1,1
6183.G4VKF3,954,0.0356394129979035,0.2746331236897275,0.4758909853249475,0.2494758909853249,0.0387840670859538,0.0115303983228511,0.080712788259958,0.060796645702306,0.0167714884696016,0.0324947589098532,0.0220125786163522,0.0440251572327044,0.0775681341719077,0.0566037735849056,0.0125786163522012,0.0670859538784067,0.0597484276729559,0.030398322851153,0.0754716981132075,0.1582809224318658,0.0796645702306079,0.0566037735849056,0.0062893081761006,0.0125786163522012,8.9657,306,558,187,55,332,622,302,167,135,1,1,0.2775485925804255,0.3522213333544549,277.9574821601961,0.3919133336365086,0.042540595399188,0.0035395491681465,5.0337821995728e-05,0.487912339380474,0.3522213333544549,1,1
6183.G4VKK3,91,0.0439560439560439,0.4505494505494506,0.3406593406593406,0.2087912087912088,0.0769230769230769,0.0439560439560439,0.0549450549450549,0.0879120879120879,0.0219780219780219,0.0329670329670329,0.0,0.0109890109890109,0.0989010989010989,0.1208791208791208,0.0549450549450549,0.0439560439560439,0.0219780219780219,0.0549450549450549,0.0549450549450549,0.0879120879120879,0.0439560439560439,0.0659340659340659,0.0109890109890109,0.0109890109890109,7.5934,26,43,25,4,43,48,27,14,13,1,1,0.2350146961503836,0.2832281886973656,274.0658913253801,0.31943365834669,0.0416102841677943,0.0027188653860044,6.482808169353064e-05,0.4868962786987154,0.2832281886973656,1,1
6183.G4VKM1,199,0.0904522613065326,0.321608040201005,0.3819095477386934,0.2964824120603014,0.0402010050251256,0.0150753768844221,0.0402010050251256,0.0804020100502512,0.050251256281407,0.0251256281407035,0.0251256281407035,0.0854271356783919,0.0854271356783919,0.0603015075376884,0.0150753768844221,0.0703517587939698,0.0603015075376884,0.050251256281407,0.0753768844221105,0.100502512562814,0.0351758793969849,0.0452261306532663,0.0050251256281407,0.0351758793969849,9.8324,43,86,46,23,87,112,61,37,24,1,1,0.2877886345331007,0.2771283360386983,586.4757442590965,0.4150924770056896,0.1244079837618403,0.0109211186567768,0.000216824784832,0.5188345309584661,0.2771283360386983,1,1
6183.G4VKP4,363,0.0798898071625344,0.3085399449035813,0.3443526170798898,0.3471074380165289,0.0688705234159779,0.0220385674931129,0.0523415977961432,0.0633608815426997,0.0550964187327823,0.0358126721763085,0.0330578512396694,0.0688705234159779,0.0661157024793388,0.071625344352617,0.024793388429752,0.0413223140495867,0.0688705234159779,0.0385674931129476,0.0413223140495867,0.0798898071625344,0.0661157024793388,0.0771349862258953,0.0027548209366391,0.0220385674931129,6.9103,99,186,104,41,188,175,93,51,42,1,1,0.3363035389337027,0.284278370897588,478.92154579414944,0.3590698718606378,0.0951454668470906,0.0110828944636923,0.0002656563304208,0.5128709156600929,0.284278370897588,1,1
